STATE,COUNTY,B19083_001E,B22008_003E,B22008_002E,STATE_NAME
55,9,0.0481,0.0438,0.0426,Wisconsin
55,11,0.0,0.0,0.0541,Wisconsin
55,13,0.0,0.0,0.0,Wisconsin
55,15,0.0,0.0,0.0492,Wisconsin
55,17,0.0,0.0,0.0,Wisconsin
55,19,0.0,0.0,0.0,Wisconsin
55,21,0.0,0.0,0.0,Wisconsin
55,23,0.0,0.0,0.0,Wisconsin
55,25,0.0486,0.0443,0.0392,Wisconsin
55,27,0.0,0.0,0.0338,Wisconsin
55,29,0.2598,0.2368,0.0541,Wisconsin
55,31,0.1998,0.1821,0.0208,Wisconsin
55,33,0.0,0.0,0.0169,Wisconsin
55,35,0.0,0.0,0.0203,Wisconsin
55,37,0.0,0.0,0.0,Wisconsin
55,39,0.0,0.0,0.0,Wisconsin
55,41,0.0,0.0,0.0,Wisconsin
55,43,0.0,0.0,0.0,Wisconsin
55,45,0.0,0.0,0.0,Wisconsin
55,47,0.0,0.0,0.0,Wisconsin
55,49,0.0,0.0,0.0,Wisconsin
55,51,0.6496,0.592,0.0338,Wisconsin
55,53,0.0,0.0,0.0,Wisconsin
55,55,0.0,0.0,0.0338,Wisconsin
55,57,0.0,0.0,0.0,Wisconsin
55,59,0.0722,0.0658,0.0301,Wisconsin
55,61,0.5197,0.4736,0.0271,Wisconsin
55,63,0.0,0.0,0.0162,Wisconsin
55,65,0.0,0.0,0.0,Wisconsin
55,67,0.0,0.0,0.0226,Wisconsin
55,69,0.0,0.0,0.0135,Wisconsin
55,71,0.1299,0.1184,0.0406,Wisconsin
55,73,0.0,0.0,0.02,Wisconsin
55,75,0.1998,0.1821,0.0208,Wisconsin
55,77,0.0,0.0,0.0,Wisconsin
55,78,0.0,0.0,0.0,Wisconsin
55,79,0.0174,0.0398,0.0291,Wisconsin
55,81,0.0,0.0,0.0301,Wisconsin
55,83,0.2362,0.2153,0.0246,Wisconsin
55,85,0.0,0.0,0.0097,Wisconsin
55,87,0.0,0.0,0.0372,Wisconsin
55,89,0.1367,0.1246,0.0712,Wisconsin
55,91,0.0,0.0,0.0,Wisconsin
55,93,0.0,0.0,0.0338,Wisconsin
55,95,0.0,0.0,0.0,Wisconsin
55,97,0.0,0.0,0.0193,Wisconsin
55,99,0.0,0.0,0.0,Wisconsin
55,101,0.0577,0.0526,0.0301,Wisconsin
55,103,0.0,0.0,0.0,Wisconsin
55,105,0.0,0.0,0.0214,Wisconsin
55,107,0.0,0.0,0.0,Wisconsin
55,109,0.0,0.0,0.0483,Wisconsin
55,111,0.0,0.0,0.0208,Wisconsin
55,113,0.0,0.0,0.0,Wisconsin
55,115,0.0,0.0,0.0,Wisconsin
55,117,0.0961,0.0876,0.0301,Wisconsin
55,119,0.0,0.0,0.0,Wisconsin
55,121,0.0,0.0,0.0338,Wisconsin
55,123,0.0,0.0,0.0,Wisconsin
55,125,0.0,0.0,0.0,Wisconsin
55,127,0.0,0.0,0.0062,Wisconsin
55,129,0.0,0.0,0.0,Wisconsin
55,131,0.0,0.0,0.0532,Wisconsin
55,133,0.0,0.0,0.0629,Wisconsin
55,135,0.0,0.0,0.0,Wisconsin
55,137,0.0,0.0,0.0,Wisconsin
55,139,0.0,0.0,0.0231,Wisconsin
55,141,0.0,0.0,0.008,Wisconsin
56,1,0.0,0.0,0.0812,Wyoming
56,3,0.0,0.0,0.0902,Wyoming
56,5,0.0,0.0,0.0773,Wyoming
56,7,0.0,0.0,0.0541,Wyoming
56,9,0.0,0.0,0.0338,Wyoming
56,11,0.0,0.0,0.1353,Wyoming
56,13,0.0,0.0,0.0271,Wyoming
56,15,0.0,0.0,0.0676,Wyoming
56,17,0.0,0.0,0.0676,Wyoming
56,19,0.0,0.0,0.1353,Wyoming
56,21,0.1237,0.1127,0.0837,Wyoming
56,23,0.0,0.0,0.0,Wyoming
56,25,0.0,0.0,0.0526,Wyoming
56,27,0.0,0.0,0.0,Wyoming
56,29,0.0,0.0,0.0812,Wyoming
56,31,0.0,0.0,0.0676,Wyoming
56,33,0.0,0.0,0.0676,Wyoming
56,35,0.0,0.0,0.1353,Wyoming
56,37,0.0,0.0,0.1127,Wyoming
56,39,0.0,0.0,0.1353,Wyoming
56,41,0.0,0.0,0.0451,Wyoming
56,43,0.0,0.0,0.1353,Wyoming
56,45,0.0,0.0,0.1353,Wyoming
